sha,author_id,committer_id,message_label,parents_sha,commit_date
cd5ebfb1868a8d7a1c7ee7e6b3e11164272c5097,13159005,19864447,DOC,aae0ae53e567ec4dc0733b7ac62e5190719064f7,2020-10-31
aae0ae53e567ec4dc0733b7ac62e5190719064f7,8078968,19864447,REF,99d7fad5bead66e09be1d1e1d40bb6cc0606b7d3,2020-10-31
99d7fad5bead66e09be1d1e1d40bb6cc0606b7d3,48889395,19864447,BUG,15988beccb071c62161b575296575bc6ece376f1,2020-10-31
15988beccb071c62161b575296575bc6ece376f1,21543236,19864447,CI,109ee110453725784a9c04eeaeda391df1ada61b,2020-10-31
109ee110453725784a9c04eeaeda391df1ada61b,23253999,19864447,BUG,5a663483dc132731c0f4c4e131f125b504098b36,2020-10-31
5a663483dc132731c0f4c4e131f125b504098b36,8078968,19864447,CI,22799d7b1c4a0b1bad0393fe9ba1327a786ea150,2020-10-31
22799d7b1c4a0b1bad0393fe9ba1327a786ea150,2658661,19864447,CI/CLN,5a45c0d3c33d53e476cdb45caf70044a05f4030b,2020-10-30
5a45c0d3c33d53e476cdb45caf70044a05f4030b,61934744,19864447,BUG,83240818860a4ceda7ca795d50364279ff27a146,2020-10-30
83240818860a4ceda7ca795d50364279ff27a146,8078968,19864447,BUG,6611ea766174c17a176a46733d69f8d732c4d5f3,2020-10-30
6611ea766174c17a176a46733d69f8d732c4d5f3,45562402,19864447,CLN,ba38d73ef691cccc50c8d2d86da30e1d68f5163e,2020-10-30
ba38d73ef691cccc50c8d2d86da30e1d68f5163e,8078968,19864447,TST,d4cd068ae278d2a37788363df48f687ee1baceba,2020-10-30
d4cd068ae278d2a37788363df48f687ee1baceba,61934744,19864447,ENH,d55fee7de3bb1e022997806c81806a2a8df6cd5c,2020-10-30
d55fee7de3bb1e022997806c81806a2a8df6cd5c,8078968,19864447,TST/REF,927c83cc71e560cec6f7e1e97ba16e6bfe138262,2020-10-30
927c83cc71e560cec6f7e1e97ba16e6bfe138262,8078968,19864447,ENH,699c0e6583bd05ac695855c00f1e49ef6e13861c,2020-10-30
699c0e6583bd05ac695855c00f1e49ef6e13861c,8078968,19864447,CLN,89341957370928a9c52761f846e62aa438f3dbd5,2020-10-30
89341957370928a9c52761f846e62aa438f3dbd5,8078968,19864447,REF,293f2faf984ad15dff04e54958b9d424846d12ac,2020-10-30
293f2faf984ad15dff04e54958b9d424846d12ac,8078968,19864447,CLN,a6311fb7197e20c5cad703d32e350787ac3430b2,2020-10-30
a6311fb7197e20c5cad703d32e350787ac3430b2,8078968,19864447,TST/REF,792cc46588f880c457018bde1b60864e7b4020ad,2020-10-30
792cc46588f880c457018bde1b60864e7b4020ad,8078968,19864447,TST,31f59f7e79b8f166c0769031058fc412b517044c,2020-10-30
31f59f7e79b8f166c0769031058fc412b517044c,21543236,19864447,CNL,ce1e8d6e1f92456e5c91cd2cabac4358a78b6641,2020-10-30
ce1e8d6e1f92456e5c91cd2cabac4358a78b6641,8078968,19864447,TST,f6275baa4c993ad0e82b0685b30f5c575687d878,2020-10-30
f6275baa4c993ad0e82b0685b30f5c575687d878,8078968,19864447,CLN,4582c1c8701075a9f9f0bf75fbcd8546515b43e8,2020-10-30
4582c1c8701075a9f9f0bf75fbcd8546515b43e8,1020496,19864447,REGR,d8c8cbb90544b77e5da1daa7274eba7bef3257b9,2020-10-30
d8c8cbb90544b77e5da1daa7274eba7bef3257b9,8078968,19864447,REGR,5492ed7d4a9fdc310b26d773baebebce4e0e2dde,2020-10-30
5492ed7d4a9fdc310b26d773baebebce4e0e2dde,1020496,19864447,REGR,0647f02ca5d876f7cf8ab582062ee70878c362a8,2020-10-30
0647f02ca5d876f7cf8ab582062ee70878c362a8,13159005,19864447,DOC,2414c75bfe06064a95d8da4db5c8248e5aa0cdbb,2020-10-29
2414c75bfe06064a95d8da4db5c8248e5aa0cdbb,8078968,19864447,CI,5532ae8bfb5e6a0203172f36c0738e9c345956a6,2020-10-29
5532ae8bfb5e6a0203172f36c0738e9c345956a6,8078968,19864447,TYP,290c58a707437202a98121c61e603a9249191744,2020-10-29
290c58a707437202a98121c61e603a9249191744,65619177,19864447,DOC,10e5ad7109f1bb3c47b48b6f0df185e108c5493d,2020-10-29
10e5ad7109f1bb3c47b48b6f0df185e108c5493d,15077162,19864447,CLN,d2c0674541892e2d349e7dc5ff91ad96b201fa77,2020-10-29
d2c0674541892e2d349e7dc5ff91ad96b201fa77,26364415,19864447,PERF,cc517c787be87648dbc9bd2ba779ee958f1dafba,2020-10-29
cc517c787be87648dbc9bd2ba779ee958f1dafba,8078968,19864447,BUG,2db4e34781c070278e2d7c914887f42158dfa7df,2020-10-29
2db4e34781c070278e2d7c914887f42158dfa7df,8078968,19864447,REF,2039d4c9da7a70723b4c8efdc6b39305a6142679,2020-10-29
2039d4c9da7a70723b4c8efdc6b39305a6142679,8078968,19864447,TST,72acb78d3c89b72ae4c7d8cfdf9c12bdd83d4f18,2020-10-29
72acb78d3c89b72ae4c7d8cfdf9c12bdd83d4f18,8078968,19864447,TST/REF,fe7fcc7ed8da389f91c711e805140640c3e38797,2020-10-29
fe7fcc7ed8da389f91c711e805140640c3e38797,8078968,19864447,TST/REF,be1728a03657b5ff577478e96af16074e711814a,2020-10-29
be1728a03657b5ff577478e96af16074e711814a,8078968,19864447,TST/REF,d391e0be92183c41751b2755b6ad04acb3af77e4,2020-10-29
d391e0be92183c41751b2755b6ad04acb3af77e4,8078968,19864447,TST/REF,31e12a7358e2cae2eaa6215a26e4f5b188e1b872,2020-10-29
31e12a7358e2cae2eaa6215a26e4f5b188e1b872,8078968,19864447,TST,e1624e56695f150f14f15c3ff55340b440c7d760,2020-10-29
e1624e56695f150f14f15c3ff55340b440c7d760,8078968,19864447,TYP,12ce683cd27ff2c7f4ceedb00b27c54620db6a03,2020-10-29
12ce683cd27ff2c7f4ceedb00b27c54620db6a03,61934744,19864447,CLN,d321be6e2a43270625abf671d9e59f16529c4b48,2020-10-28
d321be6e2a43270625abf671d9e59f16529c4b48,44933366,19864447,TST,e149880b5fd0ecabc604ee9426c01ea74a76a0f5,2020-10-28
e149880b5fd0ecabc604ee9426c01ea74a76a0f5,66844934,19864447,TST,d89331b96e919acc2a83f7f6201830d246018e36,2020-10-28
d89331b96e919acc2a83f7f6201830d246018e36,7614606,19864447,CI,8501994dc1167c023c66dcfe33d5417aa8aea5d9,2020-10-28
8501994dc1167c023c66dcfe33d5417aa8aea5d9,8078968,19864447,TST/REF,52925335fe6d5f1ea6c79bb03da70654d9be9668,2020-10-28
52925335fe6d5f1ea6c79bb03da70654d9be9668,61934744,19864447,Fix,9c5500ec06da8c15c820045bc83eee4d977d317e,2020-10-28
9c5500ec06da8c15c820045bc83eee4d977d317e,1020496,19864447,REGR,efb068f25b911ff3009d5692eb831df35bb042e5,2020-10-27
efb068f25b911ff3009d5692eb831df35bb042e5,8078968,19864447,TST/REF,007812082660ce019aee2ccac80ea80415d24895,2020-10-27
007812082660ce019aee2ccac80ea80415d24895,8078968,19864447,TST/REF,fabf03af9f1e79a6e2ebc2c31974e8ec8da9aec4,2020-10-27
fabf03af9f1e79a6e2ebc2c31974e8ec8da9aec4,33491632,19864447,upgrade,d6f646b28783686b87d1c563d7b786c0c9602ae5,2020-10-27
d6f646b28783686b87d1c563d7b786c0c9602ae5,61934744,19864447,Fix,b39c0b52452ff9b6228583a706827b68ac8ead55,2020-10-27
b39c0b52452ff9b6228583a706827b68ac8ead55,13159005,19864447,Failing,c642fda4b8ea06ea9b819a40525f975e033c2a26,2020-10-27
c642fda4b8ea06ea9b819a40525f975e033c2a26,1020496,19864447,REGR,1820faa82e26d31976f774472e4468015b2c0713,2020-10-27
1820faa82e26d31976f774472e4468015b2c0713,8078968,19864447,CI,ea443de15fbfcbc26079a20353b1290a31a05f86,2020-10-27
ea443de15fbfcbc26079a20353b1290a31a05f86,8078968,19864447,TST/REF,5ce3989f441a8ccb5df15d803b0850f6bebf48bd,2020-10-27
5ce3989f441a8ccb5df15d803b0850f6bebf48bd,8078968,19864447,TST/REF,9700b5a1f1550ef9f5fcafb71f3148e6513be1e1,2020-10-26
9700b5a1f1550ef9f5fcafb71f3148e6513be1e1,8078968,19864447,REF,898580169d51267ff5053c2c6ad69c9cd0ac184f,2020-10-26
898580169d51267ff5053c2c6ad69c9cd0ac184f,8078968,19864447,TST/REF,3c8c4c90dba0632dd35bcc03a12d1c3ec3b7d3ec,2020-10-26
3c8c4c90dba0632dd35bcc03a12d1c3ec3b7d3ec,26364415,19864447,PERF,3c695dce4adf13c93d0a71be3c5644e2db8c3476,2020-10-26
3c695dce4adf13c93d0a71be3c5644e2db8c3476,33491632,19864447,fix,c85fbc72e33f6674c6189f8648bb41e9239eb76f,2020-10-26
c85fbc72e33f6674c6189f8648bb41e9239eb76f,13159005,19864447,DOC,425ce1b02263375f039d864d736b8502b0f0ee5a,2020-10-26
425ce1b02263375f039d864d736b8502b0f0ee5a,31857876,19864447,REGR,348dc2ddf758a3ae1c23af2d868c6e19a81c1060,2020-10-26
348dc2ddf758a3ae1c23af2d868c6e19a81c1060,61934744,19864447,[TST],57c06d9bb90be4fd14b814c160452d6e9be9bb9f,2020-10-26
57c06d9bb90be4fd14b814c160452d6e9be9bb9f,23830955,19864447,DOC,91a271136c44e4042e4525f70f40049270a656b6,2020-10-26
91a271136c44e4042e4525f70f40049270a656b6,26364415,19864447,BUG,178acf65a283798e625e2e23e0457313cab4a5eb,2020-10-26
178acf65a283798e625e2e23e0457313cab4a5eb,8078968,19864447,CLN,20a87aa0aa6d128a29a0cdb21a3a0ffa052f3a1e,2020-10-26
20a87aa0aa6d128a29a0cdb21a3a0ffa052f3a1e,8078968,19864447,TST/REF,52361e1b79bd304f4bf0e19052d987cdb6db0ba3,2020-10-26
52361e1b79bd304f4bf0e19052d987cdb6db0ba3,8078968,19864447,TST/REF,b151b04fc9ef3994906f1bf6bb1c556899fabd59,2020-10-26
b151b04fc9ef3994906f1bf6bb1c556899fabd59,33491632,19864447,CI,428f33c30b4fb716f2e356db0026a4007b7c53c5,2020-10-26
428f33c30b4fb716f2e356db0026a4007b7c53c5,8078968,19864447,BUG,c182d212de94b7e588e8f00ed48b819527650ef7,2020-10-26
c182d212de94b7e588e8f00ed48b819527650ef7,8078968,19864447,TST/CLN,8da70fc36705e9dcf0de28227f4ad4c914d84f78,2020-10-26
8da70fc36705e9dcf0de28227f4ad4c914d84f78,26482095,19864447,TST,ebd9ebdb117c360874c1d172951252931cef804a,2020-10-26
ebd9ebdb117c360874c1d172951252931cef804a,8078968,19864447,BUG,85621a4d5780f626e2a405fb4f3f6ee037d61cf5,2020-10-26
85621a4d5780f626e2a405fb4f3f6ee037d61cf5,8078968,19864447,TST/REF,0e5d00476d8dae66b8d5c6694cee9aa4028a05bf,2020-10-26
0e5d00476d8dae66b8d5c6694cee9aa4028a05bf,26364415,19864447,REGR/PERF,d592e5ef6c2974f343fc1af32e2128ea6f82d73b,2020-10-26
d592e5ef6c2974f343fc1af32e2128ea6f82d73b,6618166,19864447,CLN/TST,c10c101b3192f0463d188e9b3805c73d107b968b,2020-10-25
c10c101b3192f0463d188e9b3805c73d107b968b,13159005,19864447,TST,d8501408128f82c0aa138afde01d4c4bef8ef08d,2020-10-25
d8501408128f82c0aa138afde01d4c4bef8ef08d,61934744,19864447,CLN,35085ad4e465a9e996f32fc1fe1e05787e01c26b,2020-10-25
35085ad4e465a9e996f32fc1fe1e05787e01c26b,48889395,19864447,TST,50c8c6900b984dba7eff8594279613a445bb5c72,2020-10-25
50c8c6900b984dba7eff8594279613a445bb5c72,44315225,19864447,DOC,6a6ea15d343a361e46fd87c0cd5b19ca90668cab,2020-10-25
6a6ea15d343a361e46fd87c0cd5b19ca90668cab,56120643,19864447,DOC,18b4864b7d8638c3101ec11fd6562d2fbfe872a8,2020-10-25
18b4864b7d8638c3101ec11fd6562d2fbfe872a8,8078968,19864447,TST/REF,35056ab1e294ac95cba60ace68c7fa2d8cb7f5c7,2020-10-24
35056ab1e294ac95cba60ace68c7fa2d8cb7f5c7,33491632,19864447,fix,dce547ea2fe7f8c5c51c04d0a87704a2b4abf476,2020-10-24
dce547ea2fe7f8c5c51c04d0a87704a2b4abf476,5734732,19864447,DOC,66039b4923cd0ef7416b9b1b95e1b24678da88fa,2020-10-24
66039b4923cd0ef7416b9b1b95e1b24678da88fa,,19864447,DOC,688923e63c21ae808e3168dabe0c7c278cf10a5d,2020-10-24
688923e63c21ae808e3168dabe0c7c278cf10a5d,37011898,19864447,BUG,aff04ad31eea23d6dce271c904d360a7aa46fb1f,2020-10-24
aff04ad31eea23d6dce271c904d360a7aa46fb1f,8078968,19864447,TST,aa91eb4d52c95ff55577d51db79043b07706a5ad,2020-10-24
aa91eb4d52c95ff55577d51db79043b07706a5ad,8078968,19864447,CLN,d240cb8cdf9ac650d23318a7aea3fb6a02878aad,2020-10-24
d240cb8cdf9ac650d23318a7aea3fb6a02878aad,2658661,19864447,BUG,86102991339c06927b01f7c99f961df50a35a6b6,2020-10-24
86102991339c06927b01f7c99f961df50a35a6b6,8078968,19864447,BUG,a8f5477588d7c7954c69b37a1b5288790b88b259,2020-10-24
a8f5477588d7c7954c69b37a1b5288790b88b259,13159005,19864447,TYP,9fd30b7fca0da12097e0ca40ee1f134097f81590,2020-10-23
9fd30b7fca0da12097e0ca40ee1f134097f81590,66844934,19864447,TST,f0ecfd87b10d95eb1d328655da9cee1bb9118876,2020-10-23
f0ecfd87b10d95eb1d328655da9cee1bb9118876,8078968,19864447,API,c863dde7c5bffc05d716bc0132a1dd55ceaa42a0,2020-10-23
c863dde7c5bffc05d716bc0132a1dd55ceaa42a0,8078968,19864447,TST/REF,7dcaaf488407b0def4a3eb1cd46d71977ec07622,2020-10-23
7dcaaf488407b0def4a3eb1cd46d71977ec07622,8078968,19864447,TYP,b49aeac1f95b6e55c7f71d3d6e3a49dd6ffc2afb,2020-10-23
b49aeac1f95b6e55c7f71d3d6e3a49dd6ffc2afb,66844934,19864447,TST,901b1a7ee63aeea27254777986983d291adc9a0d,2020-10-23
901b1a7ee63aeea27254777986983d291adc9a0d,5585221,19864447,BUG,4aa41b8fee4f4d5095d12bfbf644495df16c53d5,2020-10-23
4aa41b8fee4f4d5095d12bfbf644495df16c53d5,8078968,19864447,TST,6799824a4ca1f9ab47b1f27768733a632f8b3c40,2020-10-23
6799824a4ca1f9ab47b1f27768733a632f8b3c40,2658661,19864447,CI/CLN,af71aa1ecda071b526c699089894da88fe3638b0,2020-10-23
af71aa1ecda071b526c699089894da88fe3638b0,61934744,19864447,BUG,23c41bd1fa9c27cac08416d2b49cd4d34da77172,2020-10-23
23c41bd1fa9c27cac08416d2b49cd4d34da77172,41443370,19864447,BUG,4f5e0e067471a85f34ba7cedb57df99aaeb0c88a,2020-10-23
4f5e0e067471a85f34ba7cedb57df99aaeb0c88a,8078968,19864447,BUG,9fe5dbaed34e6d925dac0d39fc346e3eac086d12,2020-10-23
9fe5dbaed34e6d925dac0d39fc346e3eac086d12,41443370,19864447,REF,f5902540f0ef6d5684baee67af9f42662e5614a9,2020-10-23
f5902540f0ef6d5684baee67af9f42662e5614a9,2754821,19864447,DOC,1b7e3a659c06810d13bfefb930afa38b3f618d1f,2020-10-22
1b7e3a659c06810d13bfefb930afa38b3f618d1f,33491632,19864447,CI,affc4d5c1829441c4dec0f4c0dae9b6c5c298429,2020-10-22
affc4d5c1829441c4dec0f4c0dae9b6c5c298429,45562402,19864447,CLN,99cb914952b5e664063c097a6c1f2e84e48d19b7,2020-10-22
99cb914952b5e664063c097a6c1f2e84e48d19b7,8078968,19864447,TST,a26f34cc4379e1dbf9d9825c02e4eaf45bbbda2b,2020-10-22
a26f34cc4379e1dbf9d9825c02e4eaf45bbbda2b,8078968,19864447,TST/REF,27983504f73bb230659abd1e8650e073f5417a0c,2020-10-22
27983504f73bb230659abd1e8650e073f5417a0c,8078968,19864447,TST/REF,695e568f24df284e7a10d14d34606277f7073034,2020-10-22
695e568f24df284e7a10d14d34606277f7073034,26364415,19864447,BUG,ef2e64db544d6d8721508cb110c8e0bcffbf01c4,2020-10-22
ef2e64db544d6d8721508cb110c8e0bcffbf01c4,8078968,19864447,TST,838cbd4876cf2ad6bdb1dd2781dcdfead25253eb,2020-10-22
838cbd4876cf2ad6bdb1dd2781dcdfead25253eb,8078968,19864447,TST/REF,6584099c406cc7f23f455ff642e011d0b74224fe,2020-10-22
6584099c406cc7f23f455ff642e011d0b74224fe,8078968,19864447,TST/REF,39338e299478b6be7dc81987326df5f8c1ba6ad5,2020-10-22
39338e299478b6be7dc81987326df5f8c1ba6ad5,56120643,19864447,DOC,dd25f1ab0946ce34fc7cdaf1d0a95b6e4a65dad8,2020-10-22
dd25f1ab0946ce34fc7cdaf1d0a95b6e4a65dad8,41443370,19864447,REF,f162aacc3990c94a8c1e751b343eed971ead9005,2020-10-22
f162aacc3990c94a8c1e751b343eed971ead9005,10647082,19864447,ENH,01c554c215724f1f2b97d9cf78d7271e7d2e472f,2020-10-22
01c554c215724f1f2b97d9cf78d7271e7d2e472f,8078968,19864447,TST/REF,8a752af50ad2b8216882f5ffaedc8b1deba6d8a2,2020-10-22
8a752af50ad2b8216882f5ffaedc8b1deba6d8a2,8078968,19864447,TST/REF,ef5ccfd38544d69eaf2e344f10f02b7c496ad096,2020-10-22
ef5ccfd38544d69eaf2e344f10f02b7c496ad096,5007013,19864447,DOC,038aab96bb3acff04209e8e11833305f1d52f64a,2020-10-22
038aab96bb3acff04209e8e11833305f1d52f64a,61934744,19864447,Regression,ded5ea9a0b0652e287ea4586eb624451030b70e2,2020-10-22
ded5ea9a0b0652e287ea4586eb624451030b70e2,8078968,19864447,REF,8f0591d3ce7e1328ccc56cee358f840e3fe366f7,2020-10-22
8f0591d3ce7e1328ccc56cee358f840e3fe366f7,8078968,19864447,CLN,bc6f982e085230be27144d8bc94f522f9d3b3d79,2020-10-22
bc6f982e085230be27144d8bc94f522f9d3b3d79,8078968,19864447,TST/REF,ac7ca2390d88c256f955f8ab55103a66300ccee6,2020-10-22
ac7ca2390d88c256f955f8ab55103a66300ccee6,48889395,19864447,ENH,a3494628bb939ff7016a48b3eee10ea33dbad0f6,2020-10-21
a3494628bb939ff7016a48b3eee10ea33dbad0f6,48889395,19864447,DOC,6ac37656e24fb6684ca5d7057d4184dc4691ac5d,2020-10-21
6ac37656e24fb6684ca5d7057d4184dc4691ac5d,8078968,19864447,REF/TST,4a08c02b0ecd60d7b2549fc83ebdc2719c19270a,2020-10-21
4a08c02b0ecd60d7b2549fc83ebdc2719c19270a,8078968,19864447,CLN,ce12627eb0c24562a72d1c2d57286023e879991e,2020-10-21
ce12627eb0c24562a72d1c2d57286023e879991e,8078968,19864447,REF/TST,7e62f0764190d54c6473fcfc6c148d7cff3e26b3,2020-10-21
7e62f0764190d54c6473fcfc6c148d7cff3e26b3,8078968,19864447,CLN,8f472ae439b2054fa879f427b95023bb063ba69a,2020-10-21
8f472ae439b2054fa879f427b95023bb063ba69a,41443370,19864447,REF,021d831ac9fac3671bc04b4622b791fce465c668,2020-10-21
021d831ac9fac3671bc04b4622b791fce465c668,2658661,19864447,CI,6430d5324ae2b602b314a7851e9c1f4c5313cceb,2020-10-21
6430d5324ae2b602b314a7851e9c1f4c5313cceb,8078968,19864447,TST,1c450d7512b3596383106e24b30c4f8d4569f1ca,2020-10-21
1c450d7512b3596383106e24b30c4f8d4569f1ca,1020496,19864447,TST,c23ff03e6d5c57736f69b239eaacf33377b21e52,2020-10-21
c23ff03e6d5c57736f69b239eaacf33377b21e52,1020496,19864447,CI,baddf0230c0cc3cd0957b154858b4de7dd277367,2020-10-21
baddf0230c0cc3cd0957b154858b4de7dd277367,2658661,19864447,CI,bbe866347021c59e315a8002c3a5beca03953a9b,2020-10-21
bbe866347021c59e315a8002c3a5beca03953a9b,8078968,19864447,REF/TST,196bdcd8331008dd416bd99621e181b002bd24c0,2020-10-21
196bdcd8331008dd416bd99621e181b002bd24c0,41443370,19864447,REF,71bd42bca37a54d95bc5c5dddec797bbb143ace4,2020-10-20
71bd42bca37a54d95bc5c5dddec797bbb143ace4,2658661,19864447,BUG,5b5f26d830d23eae18941fb57a143e465520a89e,2020-10-20
5b5f26d830d23eae18941fb57a143e465520a89e,7614606,19864447,CI,4a3d8fad8f80b674f99d1392db07de3e173c069e,2020-10-20
4a3d8fad8f80b674f99d1392db07de3e173c069e,2658661,19864447,TST/CLN,2b8925137e3adc841f773a9b6c81884626c9eb5e,2020-10-20
2b8925137e3adc841f773a9b6c81884626c9eb5e,23830955,19864447,DOC,ba7cb27d80153c0b494538b3fe62612943f964b6,2020-10-20
ba7cb27d80153c0b494538b3fe62612943f964b6,23830955,19864447,DOC,2f552830497998243d12ad461ed1e42d4073ca2b,2020-10-20
2f552830497998243d12ad461ed1e42d4073ca2b,48889395,19864447,call,8dcf9b1e499bdb5341c4b837c1975738508745e5,2020-10-20
8dcf9b1e499bdb5341c4b837c1975738508745e5,8078968,19864447,CLN,fc951f8dbe4cdf17041c967ce72cdb57c3d54425,2020-10-20
fc951f8dbe4cdf17041c967ce72cdb57c3d54425,8078968,19864447,REF,77811c78e2b3356a43174675ae066091aad92785,2020-10-20
77811c78e2b3356a43174675ae066091aad92785,41443370,19864447,ENH,ce5a1120649fd870dd258154cf7b7657841b094d,2020-10-20
ce5a1120649fd870dd258154cf7b7657841b094d,2658661,19864447,REGR,de5349a4820fd35aeac35ef2538eb564e0e11292,2020-10-20
de5349a4820fd35aeac35ef2538eb564e0e11292,8078968,19864447,TST,c90835574bf144aa3096954819c49203298c1117,2020-10-20
c90835574bf144aa3096954819c49203298c1117,8078968,19864447,TST,01cf2f2d1d491663c60123f28afaebe0f72d948e,2020-10-20
01cf2f2d1d491663c60123f28afaebe0f72d948e,26482095,19864447,Tests,055651b99160191df9b3ab13f4f7a6370c32685f,2020-10-20
055651b99160191df9b3ab13f4f7a6370c32685f,61934744,19864447,BUG,951c9c1d299e30363eaa4e8317afd06b4ad1fbb5,2020-10-20
951c9c1d299e30363eaa4e8317afd06b4ad1fbb5,8078968,19864447,BUG,f23f8ac3b1e48bb5fbf1e3a619a7aba73d00835c,2020-10-20
f23f8ac3b1e48bb5fbf1e3a619a7aba73d00835c,41443370,19864447,CLN,c3f1e7fef9ec1de1aceb36ad0a8bb63008c41f41,2020-10-20
c3f1e7fef9ec1de1aceb36ad0a8bb63008c41f41,33491632,19864447,CI,294cbc8d1faa15ba245391c5624752ecebd7f63b,2020-10-20
294cbc8d1faa15ba245391c5624752ecebd7f63b,33491632,19864447,BUG,13df3ec070e8f0f7a53476ff60fa8d0174978376,2020-10-20
13df3ec070e8f0f7a53476ff60fa8d0174978376,10732128,19864447,DOC,c15c6c394b70d12db25af62e99c6e46d014fdda0,2020-10-20
c15c6c394b70d12db25af62e99c6e46d014fdda0,41443370,19864447,CLN,f2dcd24d014063617a56585a34b93a2c1736de9b,2020-10-20
f2dcd24d014063617a56585a34b93a2c1736de9b,1312546,19864447,BUG,aa43f17357fec66e7cb2323dd3ba327bc16dd6c5,2020-10-20
aa43f17357fec66e7cb2323dd3ba327bc16dd6c5,8078968,19864447,REF,0868d2216524c41a2880e16428e58c8261f9c478,2020-10-20
0868d2216524c41a2880e16428e58c8261f9c478,8078968,19864447,REF,cd9c56e2c3736b46b672f36b85495f7d0d12a6b7,2020-10-19
cd9c56e2c3736b46b672f36b85495f7d0d12a6b7,8078968,19864447,CLN,a34a408e854b6300dbbdd0b29026d19bc5477d73,2020-10-19
a34a408e854b6300dbbdd0b29026d19bc5477d73,28710772,19864447,fixed,c15ded3ed653447415d34b72b62127fa612fd741,2020-10-19
c15ded3ed653447415d34b72b62127fa612fd741,8078968,19864447,REF,b6aa882924b321ae590b4ed8568eb33e6977de8c,2020-10-19
b6aa882924b321ae590b4ed8568eb33e6977de8c,8078968,19864447,REF,3f0e0cff92e5a6b58cec1a1a13b0bc205eae29b8,2020-10-19
3f0e0cff92e5a6b58cec1a1a13b0bc205eae29b8,8078968,19864447,TST,54fa3da2e0b65b733d12de6cbecbf2d8afef4e9f,2020-10-19
54fa3da2e0b65b733d12de6cbecbf2d8afef4e9f,8078968,19864447,BUG,e3be31b18f95b9887b703fb379812a40b66a3930,2020-10-18
e3be31b18f95b9887b703fb379812a40b66a3930,23830955,19864447,macOS,61693b5dd8d9f9e2a91d6b40a5671f51d0cc61b2,2020-10-18
61693b5dd8d9f9e2a91d6b40a5671f51d0cc61b2,8078968,19864447,BUG,3a2a19018f958ba42edf4eb5fb73fd39bc3c4193,2020-10-18
3a2a19018f958ba42edf4eb5fb73fd39bc3c4193,8078968,19864447,TYP,de10e725aac8bd0f6385852f90ed44716cfb8033,2020-10-18
de10e725aac8bd0f6385852f90ed44716cfb8033,3813175,19864447,BUG,87429a6d564190f943513fab12cc516ee299e5a1,2020-10-18
87429a6d564190f943513fab12cc516ee299e5a1,23830955,19864447,remove,75a5fa7600d517773172f495f01e20b734883706,2020-10-18
75a5fa7600d517773172f495f01e20b734883706,18049056,19864447,CLN,85793fb884e8838722945114ed525f93a30349ad,2020-10-18
85793fb884e8838722945114ed525f93a30349ad,1223213,19864447,DOC,636941b90fe1af849d1475ad732c98504b8cf108,2020-10-17
636941b90fe1af849d1475ad732c98504b8cf108,2658661,19864447,BUG,f1b2bb1ae537998ccd5a818e423f5eeec595fe9b,2020-10-17
f1b2bb1ae537998ccd5a818e423f5eeec595fe9b,41443370,19864447,ENH,7eb106342f67625beabac206d661d270239fb56d,2020-10-17
7eb106342f67625beabac206d661d270239fb56d,34067903,19864447,fix,9fed16cd4c302e47383480361260d63dc23cbefc,2020-10-17
9fed16cd4c302e47383480361260d63dc23cbefc,7524704,19864447,PERF,98011a94ac2967f7b53a71fddc28c43fbd366eeb,2020-10-17
98011a94ac2967f7b53a71fddc28c43fbd366eeb,48889395,19864447,[REDO],0013472d9d970c6e205d18c1767e27badd7a45c3,2020-10-17
0013472d9d970c6e205d18c1767e27badd7a45c3,8078968,19864447,BUG,56f03c79e3c4715d4bcd054af7033b96fd8c0f1c,2020-10-17
56f03c79e3c4715d4bcd054af7033b96fd8c0f1c,8078968,19864447,ENH,7f910b592ce6f6967d3baa2b41d16d902fba5f92,2020-10-17
7f910b592ce6f6967d3baa2b41d16d902fba5f92,8078968,19864447,CLN,0a5a3a7e354554cdd45f920c69a0a6cd9b212f9b,2020-10-17
0a5a3a7e354554cdd45f920c69a0a6cd9b212f9b,19281800,19864447,DOC,32225b0a6e76cb464d7fe44aa6f8f35fc9e8678e,2020-10-17
32225b0a6e76cb464d7fe44aa6f8f35fc9e8678e,48889395,19864447,CLN,40b65da08dc9351361cdf62d3b864f21f5197f57,2020-10-17
40b65da08dc9351361cdf62d3b864f21f5197f57,,19864447,DOC,dcba6085596e85fbdd20133a6ccbee7a7dc9535e,2020-10-17
dcba6085596e85fbdd20133a6ccbee7a7dc9535e,8078968,19864447,BUG,1ce2a74aeeb09c30c8b2ee5bb3a566ca01358026,2020-10-17
1ce2a74aeeb09c30c8b2ee5bb3a566ca01358026,8078968,19864447,BUG,a8e2f92abd43c32e729704e0872171daa1c804f7,2020-10-17
a8e2f92abd43c32e729704e0872171daa1c804f7,10647082,19864447,REF,009ffa8d2c019ffb757fb0a4b53cc7a9a948afdd,2020-10-17
009ffa8d2c019ffb757fb0a4b53cc7a9a948afdd,124705,19864447,BUG,7b31cbcaedff9b5f8af395c242d2ab51dc6ff47d,2020-10-17
7b31cbcaedff9b5f8af395c242d2ab51dc6ff47d,2658661,19864447,NIT,58dcafadfa50bb160afb2657a4fbda326d4802a6,2020-10-16
